concept	facet	property	facet_property	cluster_label
white bordeaux	awards	highly rated	awards: highly rated	22
meursault	awards	highly rated	awards: highly rated	22
german wine	award	wine award	award: wine award	23
pauillac	wine awards	medal	wine awards: medal	23
texas wine	awards	winery awards	awards: winery awards	23
pauillac	wine awards	award	wine awards: award	23
margaux	awards	wine awards	awards: wine awards	23
sauvignon blanc	awards	wine awards	awards: wine awards	23
german wine	awards	wine awards	awards: wine awards	23
french wine	awards	wine awards	awards: wine awards	23
german wine	award	wine competition	award: wine competition	23
german wine	awards	german wine awards	awards: german wine awards	23
texas wine	awards	wine competitions	awards: wine competitions	23
texas wine	awards	winemaking awards	awards: winemaking awards	23
texas wine	awards	wine competition prizes	awards: wine competition prizes	23
pauillac	awards	winemaking awards	awards: winemaking awards	23
texas wine	awards and recognition	winemaking competitions	awards and recognition: winemaking competitions	23
medoc	awards	winemaking competitions	awards: winemaking competitions	23
texas wine	awards and recognition	wine awards	awards and recognition: wine awards	23
american wine	awards and recognition	wine awards	awards and recognition: wine awards	23
german wine	awards	international wine awards	awards: international wine awards	23
german wine	awards	wine and spirits awards	awards: wine and spirits awards	23
margaux	awards	prized wine	awards: prized wine	23
american wine	awards and recognition	wine competitions	awards and recognition: wine competitions	23
texas wine	awards	recognized by wine critics	awards: recognized by wine critics	23
french wine	awards	wine competitions	awards: wine competitions	23
american wine	awards and recognition	vintage releases	awards and recognition: vintage releases	23
texas wine	awards	local acclaim	awards: local acclaim	24
meritage	awarded for	critic reviews	awarded for: critic reviews	24
texas wine	awards	critic acclaim	awards: critic acclaim	24
california wine	awards	critical acclaim	awards: critical acclaim	24
california wine	awards	critic score	awards: critic score	24
american wine	awards and recognition	critic reviews	awards and recognition: critic reviews	24
alsatian wine	awards	medal	awards: medal	25
alsatian wine	awards	prize	awards: prize	25
texas wine	awards	awarded	awards: awarded	25
french wine	awards	oscar	awards: oscar	25
alsace wine	awards	awarded medals	awards: awarded medals	25
california wine	awards	gold medal	awards: gold medal	25
american wine	awards	gold medal	awards: gold medal	25
medoc	awards	prized for quality	awards: prized for quality	25
alsatian wine	awards	recognition	awards: recognition	25
alsace wine	award	international recognition	award: international recognition	25
st emilion	award	awarded	award: awarded	25
german wine	awards	gold medal	awards: gold medal	25
italian wine	awards	gold medal	awards: gold medal	25
sauvignon blanc	awards	international recognition	awards: international recognition	25
alsace wine	awards	international recognition	awards: international recognition	25
german wine	awards	international recognition	awards: international recognition	25
texas wine	awards	international recognition	awards: international recognition	25
italian wine	awards	award winning	awards: award winning	26
california wine	awards	award winning	awards: award winning	26
alsace wine	awards	highly acclaimed	awards: highly acclaimed	26
zinfandel	awards	critically acclaimed	awards: critically acclaimed	26
italian wine	awards	critically acclaimed	awards: critically acclaimed	26
meursault	awards	critically acclaimed	awards: critically acclaimed	26
texas wine	awards	critically acclaimed	awards: critically acclaimed	26
american wine	awards	critically acclaimed	awards: critically acclaimed	26
medoc	awards	has won numerous awards	awards: has won numerous awards	26
french wine	awards	receiving high ratings from critics	awards: receiving high ratings from critics	26
alsace wine	awards	critically praised	awards: critically praised	26
chenin blanc	awards	critic-acclaimed	awards: critic-acclaimed	26
italian wine	awards	critic-acclaimed	awards: critic-acclaimed	26
meritage	award-winning	often	award-winning: often	26
california wine	award-winning	often	award-winning: often	26
american wine	awards	best in show	awards: best in show	26
italian wine	awards	best in show	awards: best in show	26
margaux	awards	critic's choice	awards: critic's choice	26
white bordeaux	awards	critic's choice	awards: critic's choice	26
american wine	awards	award-winning	awards: award-winning	26
medoc	awards	is highly rated by critics	awards: is highly rated by critics	26
california wine	awards	winning awards	awards: winning awards	27
chenin blanc	awards	prize-winning	awards: prize-winning	27
texas wine	awards	recognized	awards: recognized	27
italian wine	awards	prize winner	awards: prize winner	27
medoc	awards	prize-winning	awards: prize-winning	27
italian wine	awards	prize-winning	awards: prize-winning	27
california wine	awarded with	gold medal	awarded with: gold medal	27
red bordeaux	awards	prize-winning	awards: prize-winning	27
texas wine	awards	win awards	awards: win awards	27
american wine	awards	winning recognition	awards: winning recognition	27
zinfandel	awards	winning gold medal	awards: winning gold medal	27
texas wine	awards	receiving recognition	awards: receiving recognition	27
alsace wine	awards	reputation for quality	awards: reputation for quality	27
american wine	awards	recognized	awards: recognized	27
texas wine	awards	winning international competitions	awards: winning international competitions	27
french wine	awards	winning international competitions	awards: winning international competitions	27
american wine	awards	winning awards	awards: winning awards	27
texas wine	awards	winning awards	awards: winning awards	27
zinfandel	awards	winning awards	awards: winning awards	27
german wine	awards	winning international competitions	awards: winning international competitions	27
texas wine	awards	receiving national recognition	awards: receiving national recognition	27
alsace wine	award	high reputation	award: high reputation	27
st emilion	award	prized	award: prized	27
burgundy	used for	wining	used for: wining	27
california wine	awards	winning	awards: winning	27
american wine	awards	winning	awards: winning	27
american wine	awards	winning medals	awards: winning medals	27
fowl	behavior	scratches	behavior: scratches	28
fowl	behavior	scratching	behavior: scratching	28
fowl	behavior	clucking	behavior: clucking	28
fowl	behavior	clucks	behavior: clucks	28
fowl	behavior	nocturnal	behavior: nocturnal	29
fowl	behavior	omnivorous	behavior: omnivorous	29
fowl	diet	insectivorous	diet: insectivorous	29
fowl	diet	carnivorous	diet: carnivorous	29
fowl	found in	wild forest	found in: wild forest	29
fowl	behavior	brooding	behavior: brooding	29
fowl	origin	wild	origin: wild	29
fowl	diet	omnivorous	diet: omnivorous	29
wine grape	species	other species	species: other species	29
fowl	behavior	aggressive	behavior: aggressive	29
pinot blanc	ageing	best consumed within 2-5 years	ageing: best consumed within 2-5 years	30
consumable thing	availability	locally sourced	availability: locally sourced	30
beaujolais	best consumed	fresh	best consumed: fresh	30
beaujolais	best consumed	young	best consumed: young	30
beaujolais	best served	fresh	best served: fresh	30
red bordeaux	age	best consumed after aging	age: best consumed after aging	30
consumable thing	purpose	to be eaten	purpose: to be eaten	30
pinot blanc	ageing	best consumed young	ageing: best consumed young	30
sancerre	used for	apéritif	used for: apéritif	31
muscadet	used for	apéritif	used for: apéritif	31
fruit course	served with	yogurt	served with: yogurt	31
chenin blanc	used for	serving as an apéritif	used for: serving as an apéritif	31
sweet riesling	best served	as an apéritif	best served: as an apéritif	31
table wine	pairing	as an aperitif	pairing: as an aperitif	31
american wine	pairing	as an aperitif	pairing: as an aperitif	31
pinot blanc	popular for	apéritif	popular for: apéritif	31
white bordeaux	best served	as an aperitif	best served: as an aperitif	31
german wine	pairing	as an aperitif	pairing: as an aperitif	31
alsace wine	pairing	foie gras	pairing: foie gras	31
chenin blanc	pairing	foie gras	pairing: foie gras	31
sweet riesling	best served	with dessert	best served: with dessert	32
ice wine	best served	with dessert	best served: with dessert	32
meal	serving style	takeaway	serving style: takeaway	32
beaujolais	best served with	food	best served with: food	32
sweet dessert	prepared by	chef	prepared by: chef	32
fish course	commonly served with	wine	commonly served with: wine	32
fruit course	serving style	with yogurt	serving style: with yogurt	32
sweet dessert	prepared by	home cook	prepared by: home cook	32
dessert	served with	chocolate sauce	served with: chocolate sauce	32
red wine	used for	dinner	used for: dinner	32
chianti	used for	dinner	used for: dinner	32
dessert wine	used for	dinner	used for: dinner	32
fruit course	associated with	brunch	associated with: brunch	32
ice wine	best served	with fruit	best served: with fruit	32
white bordeaux	best served	with food	best served: with food	32
sweet dessert	served with	chocolate sauce	served with: chocolate sauce	32
fish course	commonly served with	bread	commonly served with: bread	32
dessert	category	after-meal food	category: after-meal food	32
table wine	used for	dinner	used for: dinner	32
wine color	used for	dinner	used for: dinner	32
sweet dessert	served at	table	served at: table	32
sweet dessert	served at	dinner	served at: dinner	32
sweet dessert	served at	special gathering	served at: special gathering	32
sweet dessert	served at	party	served at: party	32
fish course	commonly served with	beer	commonly served with: beer	32
fish course	served with	bread	served with: bread	32
dessert course	served with	wine	served with: wine	32
fish course	commonly served	at dinner	commonly served: at dinner	32
pauillac	wine type	cabernet sauvignon	wine type: cabernet sauvignon	33
margaux	wine type	cabernet sauvignon	wine type: cabernet sauvignon	33
white wine	types	sauvignon blanc	types: sauvignon blanc	33
dry white wine	popular brands	sauvignon blanc	popular brands: sauvignon blanc	33
white wine	popular brands	sauvignon	popular brands: sauvignon	33
white wine	made from	sauvignon	made from: sauvignon	33
dry red wine	classification	cabernet sauvignon	classification: cabernet sauvignon	33
red burgundy	varietal	pinot noir	varietal: pinot noir	33
meritage	blend of	cabernet sauvignon	blend of: cabernet sauvignon	33
full bodied wine	type	cabernet sauvignon	type: cabernet sauvignon	33
red burgundy	type	cabernet sauvignon	type: cabernet sauvignon	33
st-émilion	wine	cabernet sauvignon	wine: cabernet sauvignon	33
burgundy	wine	cabernet sauvignon	wine: cabernet sauvignon	33
red burgundy	varietal	cabernet sauvignon	varietal: cabernet sauvignon	33
wine color	used to describe	cabernet sauvignon	used to describe: cabernet sauvignon	33
bordeaux	production	made from cabernet sauvignon	production: made from cabernet sauvignon	33
red table wine	made from	cabernet sauvignon	made from: cabernet sauvignon	33
red bordeaux	made from	cabernet sauvignon	made from: cabernet sauvignon	33
merlot	made from	cabernet sauvignon	made from: cabernet sauvignon	33
bordeaux	made from	cabernet sauvignon	made from: cabernet sauvignon	33
meritage	blend of	cabernet franc	blend of: cabernet franc	33
german wine	origin	riesling region	origin: riesling region	33
meritage	ingredients	cabernet sauvignon	ingredients: cabernet sauvignon	33
dry red wine	label	cabernet sauvignon	label: cabernet sauvignon	33
dry riesling	type	riesling	type: riesling	33
meritage	components	cabernet sauvignon	components: cabernet sauvignon	33
