concept	facet	property	facet_property	cluster_label
coconut	appearance	white coconut meat	appearance: white coconut meat	39
avocado	appearance	fleshy interior	appearance: fleshy interior	39
banana	appearance	fleshy interior	appearance: fleshy interior	39
plum	appearance	fleshy interior	appearance: fleshy interior	39
cherry	characteristics	juicy pulp	characteristics: juicy pulp	39
pear	characteristics	juicy pulp	characteristics: juicy pulp	39
grapefruit	appearance	juicy segments	appearance: juicy segments	39
grapefruit	appearance	segmented pulp	appearance: segmented pulp	39
cantaloupe	appearance	yellow or orange skin	appearance: yellow or orange skin	40
nectarine	appearance	yellow or orange skin	appearance: yellow or orange skin	40
garlic	appearance	white or purple skin	appearance: white or purple skin	40
grapefruit	appearance	yellow or pink skin	appearance: yellow or pink skin	40
cherry	appearance	red or yellow skin	appearance: red or yellow skin	40
pepper	appearance	black, white, or green	appearance: black, white, or green	40
pumpkin	growth	hard rind	growth: hard rind	41
cantaloupe	appearance	netted rind	appearance: netted rind	41
banana	appearance	yellow peel	appearance: yellow peel	41
cantaloupe	appearance	netted pattern	appearance: netted pattern	41
cantaloupe	characteristics	netted rind	characteristics: netted rind	41
cantaloupe	appearance	netted or reticulated pattern	appearance: netted or reticulated pattern	41
strawberry	appearance	sweet	appearance: sweet	42
cherry	appearance	sweet	appearance: sweet	42
raisin	appearance	sweet	appearance: sweet	42
asparagus	appearance	fresh	appearance: fresh	42
parsley	appearance	fresh	appearance: fresh	42
sandwich	appearance	attractive	appearance: attractive	42
sandwich	appearance	appealing	appearance: appealing	42
lime	appearance	thorny skin	appearance: thorny skin	43
grapefruit	appearance	thorny skin	appearance: thorny skin	43
raspberry	growth	thorny stems	growth: thorny stems	43
grapefruit	appearance	thorny	appearance: thorny	43
raspberry	growth	thorny	growth: thorny	43
raspberry	growing	thorny	growing: thorny	43
raspberry	appearance	prickly exterior	appearance: prickly exterior	43
pineapple	appearance	prickly exterior	appearance: prickly exterior	43
raspberry	appearance	bramble-like	appearance: bramble-like	43
cauliflower	appearance	florets	appearance: florets	44
broccoli	appearance	florets	appearance: florets	44
corn	appearance	kernels	appearance: kernels	44
cauliflower	preparation	florets	preparation: florets	44
corn	appearance	tassels	appearance: tassels	44
asparagus	appearance	spears	appearance: spears	44
broccoli	appearance	green florets	appearance: green florets	44
broccoli	parts	florets	parts: florets	44
tangerine	appearance	orange color	appearance: orange color	45
lemon	appearance	bright yellow	appearance: bright yellow	45
goldfish	appearance	orange-gold color	appearance: orange-gold color	45
grapefruit	appearance	orange-yellow skin	appearance: orange-yellow skin	45
cantaloupe	appearance	yellow-orange skin	appearance: yellow-orange skin	45
carrot	appearance	orange color	appearance: orange color	45
grapefruit	appearance	orange-pink color	appearance: orange-pink color	45
peach	appearance	yellow or orange color	appearance: yellow or orange color	45
corn	appearance	golden yellow	appearance: golden yellow	45
cantaloupe	appearance	yellow-orange color	appearance: yellow-orange color	45
tangerine	appearance	orange-yellow color	appearance: orange-yellow color	45
goldfish	physical characteristics	orange-gold color	physical characteristics: orange-gold color	45
cantaloupe	appearance	yellow or orange color	appearance: yellow or orange color	45
cauliflower	appearance	curd	appearance: curd	46
coconut	parts	husk	parts: husk	46
pineapple	appearance	crown	appearance: crown	46
corn	parts	husk	parts: husk	46
walnut	physical properties	brown shell	physical properties: brown shell	46
corn	appearance	husks	appearance: husks	46
corn	appearance	husk	appearance: husk	46
lemon	appearance	aroma	appearance: aroma	47
tangerine	appearance	aroma	appearance: aroma	47
candle	appearance	fragrance	appearance: fragrance	47
spinach	appearance	delicate flavor	appearance: delicate flavor	47
asparagus	appearance	delicate flavor	appearance: delicate flavor	47
lettuce	appearance	delicate flavor	appearance: delicate flavor	47
parsley	appearance	fragrant aroma	appearance: fragrant aroma	47
strawberry	appearance	sweet aroma	appearance: sweet aroma	47
cantaloupe	texture	fragrant	texture: fragrant	47
garlic	aroma	irksome	aroma: irksome	47
crayon	appearance	fragrant	appearance: fragrant	47
strawberry	appearance	fragrant	appearance: fragrant	47
lettuce	appearance	fragrant	appearance: fragrant	47
parsley	appearance	fragrant	appearance: fragrant	47
walnut	physical properties	nutty flavor	physical properties: nutty flavor	47
parsley	appearance	fresh aroma	appearance: fresh aroma	47
sardine	appearance	small	appearance: small	48
microwave	appearance	compact size	appearance: compact size	48
goldfish	physical characteristics	small size	physical characteristics: small size	48
sardine	physical characteristics	small size	physical characteristics: small size	48
grapefruit	appearance	small to large size	appearance: small to large size	48
spinach	appearance	small size	appearance: small size	48
cranberry	appearance	small size	appearance: small size	48
pin	appearance	rounded head	appearance: rounded head	48
pepper	appearance	small, black	appearance: small, black	48
lemon	appearance	small size	appearance: small size	48
cherry	appearance	small	appearance: small	48
shrimp	appearance	small	appearance: small	48
lime	appearance	small	appearance: small	48
pepper	appearance	small	appearance: small	48
peas	appearance	small	appearance: small	48
olive	appearance	small	appearance: small	48
bullet	appearance	small	appearance: small	48
blueberry	appearance	small	appearance: small	48
beans	appearance	small	appearance: small	48
raisin	appearance	small	appearance: small	48
cranberry	appearance	small	appearance: small	48
tangerine	appearance	small	appearance: small	48
olive	appearance	olive-shaped	appearance: olive-shaped	49
cabbage	appearance	bulbous	appearance: bulbous	49
onions	appearance	bulbous	appearance: bulbous	49
beets	appearance	bulbous	appearance: bulbous	49
radish	appearance	bulbous	appearance: bulbous	49
garlic	appearance	bulb	appearance: bulb	49
avocado	appearance	pear-shaped	appearance: pear-shaped	49
pear	appearance	pear shape	appearance: pear shape	49
olive	appearance	ovoid	appearance: ovoid	49
garlic	appearance	bulbous	appearance: bulbous	49
coconut	appearance	clear liquid	appearance: clear liquid	50
cranberry	appearance	waxy skin	appearance: waxy skin	50
pepper	appearance	powdered	appearance: powdered	50
donut	appearance	powdered	appearance: powdered	50
coconut	appearance	clear coconut water	appearance: clear coconut water	50
cranberry	growth	waxy coating	growth: waxy coating	50
celery	appearance	stringy texture	appearance: stringy texture	50
crayon	appearance	waxy	appearance: waxy	50
cucumber	appearance	waxy	appearance: waxy	50
rhubarb	appearance	tough, fibrous	appearance: tough, fibrous	50
blueberry	appearance	waxy texture	appearance: waxy texture	50
beans	appearance	pods	appearance: pods	51
peas	appearance	pods	appearance: pods	51
peas	appearance	pod-like	appearance: pod-like	51
pepper	appearance	pod-like	appearance: pod-like	51
beans	appearance	seed-like	appearance: seed-like	51
pepper	appearance	seed-like	appearance: seed-like	51
broccoli	appearance	tree-like	appearance: tree-like	51
cabbage	appearance	head-shaped	appearance: head-shaped	51
asparagus	appearance	bud-like clusters	appearance: bud-like clusters	51
harp	appearance	simple	appearance: simple	52
cake	appearance	simple	appearance: simple	52
strawberry	appearance	seeded	appearance: seeded	52
tomato	appearance	seeded	appearance: seeded	52
paintbrush	hair	sable	hair: sable	52
cake	appearance	frosted	appearance: frosted	52
harp	appearance	angular	appearance: angular	52
banana	appearance	peel	appearance: peel	52
donut	appearance	glazed	appearance: glazed	52
asparagus	appearance	tender	appearance: tender	52
celery	appearance	tender	appearance: tender	52
tangerine	appearance	peel	appearance: peel	52
cake	appearance	glazed	appearance: glazed	52
corn	appearance	silks	appearance: silks	52
asparagus	appearance	speared	appearance: speared	52
pizza	appearance	cheesy	appearance: cheesy	52
onions	appearance	layers	appearance: layers	52
cake	appearance	tiered	appearance: tiered	52
grape	appearance	clustered	appearance: clustered	52
garlic	appearance	minced	appearance: minced	52
cake	appearance	topped	appearance: topped	52
cake	appearance	rustic	appearance: rustic	52
strawberry	appearance	clustered	appearance: clustered	52
onions	appearance	layered	appearance: layered	52
radish	appearance	spicy	appearance: spicy	52
onions	appearance	tear-inducing	appearance: tear-inducing	52
donut	appearance	iced	appearance: iced	52
cake	appearance	iced	appearance: iced	52
cake	appearance	layered	appearance: layered	52
cheetah	physical characteristics	slender body	physical characteristics: slender body	53
cucumber	appearance	thin	appearance: thin	53
pizza	appearance	thin	appearance: thin	53
carrot	appearance	thin	appearance: thin	53
celery	appearance	thin	appearance: thin	53
salamander	physical characteristics	slender body	physical characteristics: slender body	53
otter	physical characteristics	slender body	physical characteristics: slender body	53
cucumber	appearance	slender	appearance: slender	53
biscuit	appearance	pale	appearance: pale	53
cheetah	physical appearance	slender body	physical appearance: slender body	53
potato	appearance	brown skin	appearance: brown skin	53
eel	physical	long and slender	physical: long and slender	53
eel	physical appearance	slender	physical appearance: slender	53
eel	physical characteristics	slender	physical characteristics: slender	53
celery	appearance	tall	appearance: tall	53
eel	characteristics	slender	characteristics: slender	53
eel	appearance	slender	appearance: slender	53
cantaloupe	characteristics	yellow or orange flesh	characteristics: yellow or orange flesh	54
nectarine	characteristics	yellow or white flesh	characteristics: yellow or white flesh	54
pineapple	appearance	yellow flesh	appearance: yellow flesh	54
grapefruit	appearance	yellow or pink flesh	appearance: yellow or pink flesh	54
avocado	appearance	cream-colored flesh	appearance: cream-colored flesh	54
grapefruit	characteristics	yellow or pink flesh	characteristics: yellow or pink flesh	54
peach	appearance	yellow or orange flesh	appearance: yellow or orange flesh	54
nectarine	appearance	yellow or orange flesh	appearance: yellow or orange flesh	54
cantaloupe	appearance	orange-yellow flesh	appearance: orange-yellow flesh	54
sardine	appearance	blue-green back	appearance: blue-green back	55
blueberry	appearance	blue-purple color	appearance: blue-purple color	55
blueberry	appearance	purple-blue color	appearance: purple-blue color	55
blueberry	characteristics	purple-blue color	characteristics: purple-blue color	55
garlic	appearance	white or purple	appearance: white or purple	55
cranberry	appearance	red or purple color	appearance: red or purple color	55
plum	appearance	purple or red color	appearance: purple or red color	55
pear	appearance	green or brown skin	appearance: green or brown skin	56
tomato	appearance	red skin	appearance: red skin	56
frog	physical characteristics	green skin	physical characteristics: green skin	56
plum	appearance	purple skin	appearance: purple skin	56
nectarine	appearance	yellow skin	appearance: yellow skin	56
banana	appearance	yellow skin	appearance: yellow skin	56
pin	appearance	flat head	appearance: flat head	56
avocado	appearance	green skin	appearance: green skin	56
lemon	appearance	yellow skin	appearance: yellow skin	56
strawberry	appearance	fleshy	appearance: fleshy	57
asparagus	appearance	fleshy tips	appearance: fleshy tips	57
pineapple	appearance	prickly skin	appearance: prickly skin	57
coconut	appearance	hairy exterior	appearance: hairy exterior	57
plum	appearance	fleshy	appearance: fleshy	57
cherry	appearance	fleshy	appearance: fleshy	57
mushroom	appearance	fleshy	appearance: fleshy	57
cauliflower	appearance	fluffy	appearance: fluffy	57
goat	appearance	coarse coat	appearance: coarse coat	57
peach	appearance	fuzzy	appearance: fuzzy	57
nectarine	characteristics	fuzzy skin	characteristics: fuzzy skin	57
nectarine	appearance	fuzzy or smooth	appearance: fuzzy or smooth	57
teddy bear	appearance	fur-like	appearance: fur-like	57
blueberry	appearance	fuzzy skin	appearance: fuzzy skin	57
peach	appearance	fuzzy skin	appearance: fuzzy skin	57
raspberry	growth	edible leaves	growth: edible leaves	58
rhubarb	appearance	edible leaves	appearance: edible leaves	58
