blue-green leaves in terms of appearance
reddish-purple in terms of appearance
hollow center in terms of appearance
star-like pattern in terms of appearance
unique shape in terms of appearance
sharp claws in terms of appearance
large wings in terms of appearance
spongy in terms of appearance
swirled with sugar in terms of appearance
dry in terms of appearance
oval shape in terms of appearance
molded in terms of appearance
speckled in terms of appearance
spotted in terms of appearance
woody stems in terms of appearance
grayish-green leaves in terms of appearance
starchy in terms of appearance
thorny exterior in terms of appearance
tree-like in terms of appearance
florets in terms of appearance
velvety frosting in terms of appearance
scaly in terms of appearance
decorated with bones in terms of appearance
steamed in terms of appearance
layered with marzipan in terms of appearance
decorated with dried fruit in terms of appearance
topped with glaze in terms of appearance
topped with chocolate in terms of appearance
viscous liquid in terms of appearance
topped with icing in terms of appearance
shaped in terms of appearance
thick, reddish-brown liquid in terms of appearance
red or yellow in terms of appearance
puffed rice pieces in terms of appearance
bright yellow color in terms of appearance
delicate shape in terms of appearance
fluffy stack in terms of appearance
red or yellow skin in terms of appearance
edible tubers in terms of appearance
semi-translucent in terms of appearance
white or translucent pulp in terms of appearance
yellow when ripe in terms of appearance
puffed up in terms of appearance
smooth top in terms of appearance
ornamented with candied fruit in terms of appearance
bumpy skin in terms of appearance
pink color in terms of appearance
brown paste in terms of appearance
speckled with raisins in terms of appearance
crunchy top in terms of appearance
crinkled texture in terms of appearance
coiled in terms of appearance
eye-shaped in terms of appearance
black color in terms of appearance
dark brown skin in terms of appearance
pulp with black seeds in terms of appearance
sweet glaze in terms of appearance
puffed up shape in terms of appearance
visible in terms of appearance
invisible in terms of appearance
layered texture in terms of appearance
pinkish color in terms of appearance
delicate design in terms of appearance
laminated dough in terms of appearance
colorful skin in terms of appearance
velvety texture in terms of appearance
granulated in terms of appearance
speckled with dried fruit in terms of appearance
covered with icing in terms of appearance
decorated with fondant in terms of appearance
long, thin, brown or white in terms of appearance
flaky top in terms of appearance
delicate crust in terms of appearance
coloured in terms of appearance
rough in terms of appearance
frothy in terms of appearance
long shape in terms of appearance
frozen in terms of appearance
silver-colored in terms of appearance
decorated with bells in terms of appearance
rich color in terms of appearance
bright green in terms of appearance
red and gold in terms of appearance
blue in terms of appearance
moisture-stained in terms of appearance
button in terms of appearance
small to medium size in terms of appearance
device in terms of appearance
triangular shape in terms of appearance
topped with frosting in terms of appearance
unique flavor in terms of appearance
large, elongated in terms of appearance
soft and chewy in terms of appearance
pink filling in terms of appearance
wrapped in foil in terms of appearance
shaped like animal in terms of appearance
coconut flakes on top in terms of appearance
nut-like in terms of appearance
teardrop-shaped in terms of appearance
elegant in terms of appearance
shaped like a hand in terms of appearance
lumpy in terms of appearance
grayish-green in terms of appearance
greenish-white in terms of appearance
wrinkled skin in terms of appearance
reddish-brown skin in terms of appearance
decorated with marzipan in terms of appearance
wrapped in terms of appearance
ornamented with nuts in terms of appearance
plaited design in terms of appearance
cream cheese frosting in terms of appearance
red frosting in terms of appearance
shaped like animals in terms of appearance
shimmering in terms of appearance
wavy texture in terms of appearance
thick, fleshy taproot in terms of appearance
white or purple color in terms of appearance
juicy pulp in terms of appearance
red and white stripes in terms of appearance
wrappers in terms of appearance
red or yellow color in terms of appearance
pink and green filling in terms of appearance
golden brown crust in terms of appearance
crusty exterior in terms of appearance
