facet_property	cluster_label
course: slalom gates	119
course layout: zigzagging gates	119
course type: gates	119
track features: gates	119
features: gates	119
course features: gates	119
course features: jumps	120
features: jumps	120
course type: jumps	120
course type: bumps	120
used for: jumps	120
racing style: jumps	120
course: bumps	120
terrain: jumps	120
course: jumps	120
course: turns	120
track features: jumps	120
event format: jumps	120
characteristics: challenging jumps	120
court size: 27 meters	121
court size: 13 meters long	121
courts: hard court	121
courts: clay court	121
equipment: court	121
location: indoor court	121
court size: 44 feet long	121
location: court	121
venue: outdoor court	121
courts: grass court	121
venue: badminton court	121
court size: 78 feet	121
court size: 20 feet wide	121
court size: 24 meters wide	121
field: court	121
court: 40x20 feet	121
court: rectangular	121
court: with net	121
court dimensions: 20 feet wide	121
court dimensions: 44 feet long	121
court size: 44 feet	121
court size: 20 feet high	121
court: fenced	121
crew: team	122
crew: multiple	122
structure: with a captain	122
features: small crew	122
participants: crew	122
participants: sailor	122
participants: skipper	122
culture: horse tradition	123
culture: equestrian community	123
culture: horse culture	123
culture: tradition	123
danger level: high	124
danger level: low	124
safety: dangerous	124
danger: can cause injury	124
danger level: medium	124
danger: hazardous to humans	124
danger: deadly	124
danger: potential for injury	124
danger: harmful	124
danger: safe handling required	124
dangers: death	125
danger: death	125
judged on: execution	125
risk: death	125
challenges: starvation	125
cause: life circumstance	125
risk: injury	126
safety considerations: equipment failure	126
purpose: hurt	126
danger: harm	126
hazards: injury	126
hazards: concussion	126
hazards: broken bones	126
risks: injuries	126
danger: painful	126
risky aspects: concussions	126
danger: injury	126
risks: nitrogen narcosis	126
dangers: injury	126
safety considerations: spotting	126
function: harm	126
definition: platform with synchronized data	127
type: virtual	127
definition: a platform where all actions are performed simultaneously	127
definition: platform in a computer program	127
purpose: platform for synchronized actions	127
category: it infrastructure	127
technology: client-server	127
definition: platform in sync with other platforms	127
definition: platform where multiple threads or processes can access shared resources	127
definition: a platform that allows multiple users	127
definition: a platform that provides a shared state	127
physical properties: parallel	128
definition: corresponding	128
definition: following	128
definition: two things	128
types: opposite	128
definition: two items	128
common: two items	128
definition: two things that are together	128
definition: two items in a set	128
definition: two things that go together	128
composition: combination of	128
definition: two things together	128
type: isolated instance	128
benefits: enhancing communication	129
characteristics: low latency	129
uses: mobile phone communication	129
usage: wireless communication	129
technology: network communication	129
definition: wireless communication	129
used for: data transmission	129
definition: wireless transmission	129
mode: relay	129
type: wireless	129
definition: development	130
category: metamorphosis	130
outcome: growth	130
set by: natural process	130
goal: maintaining teamwork	131
benefits: teamwork	131
training: teamwork	131
purpose: teamwork	131
goal: to improve teamwork	131
gameplay: teamwork	131
requirements: teamwork	131
goals: maintaining teamwork	131
physical demands: teamwork	131
social aspect: teamwork	131
importance: teamwork	131
involves: teamwork	131
required skills: teamwork	131
requirement: coordination	131
objective: teamwork	131
goal: teamwork	131
demonstrates: teamwork	131
required skills: cooperation	131
goals: promoting teamwork	131
goals: teamwork	131
purpose: team building	131
mental demands: teamwork	131
leadership: open communication	131
requirements: coordination	131
players: teamwork	131
depth: recreational	132
depth: shallow	132
depth: extreme	132
depth: reef	132
depth: deep	132
description: horizontal bars of different heights	133
structure: two horizontal bars	133
description: horizontal bars	133
feature: railing	133
features: two parallel bars	133
features: bars of different heights	133
structure: bars of different lengths	133
features: two horizontal bars	133
features: bar-like structure	133
design: with a flat bottom	134
design: flat bottom	134
type: flat-bottomed	134
features: flat bottom	134
design: custom	135
style: simple	135
purpose: to show flexibility	135
appearance: traditional	135
design: traditional	135
design: simple	135
technique: streamlined	135
usage: in design	135
features: simple design	135
design: complex	135
functionality: adjustable	136
features: adjustable	136
features: adjustable distance	136
design: adjustable	136
type: fixed	136
characteristics: adjustable	136
design: two-way	136
design: one-way	136
design: pointed bow	137
design: sharp bow	137
types: longbow	137
equipment: arrow	137
equipment: quiver	137
features: sharp bow	137
equipment: bow	137
composition: different ages	138
participant: child	138
composition: various ages	138
life cycle: adult	138
developmental: has adolescence	138
developmental: has childhood	138
developmental: has adulthood	138
athlete characteristics: young	138
diet: sugary liquids	139
diet: nectar	139
diet: sugar	139
type: non-powdered	139
used for: snack	139
diet: juice	139
diet: sugary drinks	139
diet: sweets	139
contents: sugar	139
diet: sweet liquids	139
nutrition: low in sugar	139
difficulty level: requires coordination	140
difficulty level: challenging	140
difficulty: technical	140
difficulty: easy	140
difficulty: challenging	140
difficulty: low	140
difficulty: scary	140
difficulty: exciting	140
level of difficulty: requires teamwork	140
difficulty: moderate	140
level of difficulty: requires endurance	140
importance: requiring technique and strength	140
difficulty level: physical demanding	140
difficulty: high	140
challenges: different work styles	140
experience: challenging	140
level of difficulty: challenging	140
challenges: difficulties	140
characteristics: challenging	140
level of difficulty: beginner	141
level of difficulty: intermediate	141
difficulty level: hard	141
difficulty level: easy	141
technique difficulty: intermediate	141
difficulty: expert	141
level of difficulty: expert	141
difficulty level: expert	141
difficulty level: intermediate	141
difficulty level: beginner	141
difficulty level: technical	141
challenges: different playing styles	141
difficulty level: high	141
challenges: different skill levels	141
level of difficulty: requires skill	141
difficulty level: advanced	141
level of difficulty: hard	141
difficulty level: highly technical	141
level of difficulty: easy	141
difficulty level: requires precision	141
